title,price,address,rooms,area,floor,total_floors,dormitory,residential_complex
1-комнатная квартира · 42.8 м² · 12/13 этаж,22 500 000〒,"Ауэзовский р-н, мкр Сайран, Райымбека 341 — Толе-би",1-комнатная квартира,42.8 м²,12,13,Нет,Нет
3-комнатная квартира · 73.9 м² · 10/13 этаж,47 000 000〒,"Ауэзовский р-н, мкр Аксай-1 4",3-комнатная квартира,73.9 м²,10,13,Нет,Нет
2-комнатная квартира · 43 м² · 4/4 этаж,23 000 000〒,"Ауэзовский р-н, мкр №7 — Абая",2-комнатная квартира,43 м²,4,4,Нет,Нет
3-комнатная квартира · 67 м² · 12/12 этаж,32 000 000〒,"Ауэзовский р-н, мкр Аксай-1А — Толеби - Момыш-улы",3-комнатная квартира,67 м²,12,12,Нет,Нет
1-комнатная квартира · 40 м² · 7/9 этаж,27 500 000〒,"Ауэзовский р-н, мкр Аксай-1 2 — Толе би/Саина",1-комнатная квартира,40 м²,7,9,Нет,Нет
3-комнатная квартира · 72 м² · 6/9 этаж,65 000 000〒,"Ауэзовский р-н, мкр Жетысу-3 8",3-комнатная квартира,72 м²,6,9,Нет,Нет
2-комнатная квартира · 41.49 м² · 8/10 этаж,25 000 000〒,"Ауэзовский р-н, Утеген батыра 7/3",2-комнатная квартира,41.49 м²,8,10,Нет,Да
1-комнатная квартира · 41 м² · 7/9 этаж,33 000 000〒,"Ауэзовский р-н, мкр Таугуль-2 14 — Ул.Навои, уг.ул.Рыскулбекова",1-комнатная квартира,41 м²,7,9,Нет,Нет
3-комнатная квартира · 89.6 м² · 15/16 этаж,55 000 000〒,"Ауэзовский р-н, Навои 39 — Жандосова",3-комнатная квартира,89.6 м²,15,16,Нет,Да
3-комнатная квартира · 80 м² · 8/9 этаж,59 500 000〒,"Ауэзовский р-н, мкр Жетысу-2 74 — Абая -Саина",3-комнатная квартира,80 м²,8,9,Нет,Нет
2-комнатная квартира · 72 м² · 10/10 этаж,43 000 000〒,"Ауэзовский р-н, мкр Аксай-1А — Толе би - Момышулы",2-комнатная квартира,72 м²,10,10,Нет,Нет
2-комнатная квартира · 80 м² · 11/12 этаж,47 000 000〒,"Ауэзовский р-н, мкр Аксай-1, Райымбека 522/1 — Райымбека-Момышулы",2-комнатная квартира,80 м²,11,12,Нет,Да
3-комнатная квартира · 115 м² · 2/10 этаж,73 000 000〒,"Ауэзовский р-н, Толе би 285/8к3",3-комнатная квартира,115 м²,2,10,Нет,Да
2-комнатная квартира · 74 м² · 10/10 этаж,61 000 000〒,"Ауэзовский р-н, мкр Аксай-4 119 — Саина - Жубанова",2-комнатная квартира,74 м²,10,10,Нет,Нет
3-комнатная квартира · 60 м² · 3/5 этаж,38 000 000〒,"Ауэзовский р-н, мкр Аксай-2",3-комнатная квартира,60 м²,3,5,Нет,Нет
1-комнатная квартира · 20 м² · 1/4 этаж,13 000 000〒,"Ауэзовский р-н, мкр №1, Саина 8 — Сайна ташкенская",1-комнатная квартира,20 м²,1,4,Нет,Нет
3-комнатная квартира · 60 м² · 3/5 этаж,43 000 000〒,"Ауэзовский р-н, мкр Сайран, Утеген батыра 92 — Утеген батыра-кабдолова",3-комнатная квартира,60 м²,3,5,Нет,Нет
2-комнатная квартира · 45.5 м² · 9/13 этаж,28 900 000〒,"Ауэзовский р-н, Райымбека 348/1",2-комнатная квартира,45.5 м²,9,13,Нет,Да
3-комнатная квартира · 90 м² · 5/5 этаж,54 000 000〒,"Ауэзовский р-н, мкр Таугуль-3, Мкр Таугуль-3 ул. Джандосова — ТРЦ ""Almaty mall",3-комнатная квартира,90 м²,5,5,Нет,Нет
2-комнатная квартира · 40 м² · 8/10 этаж,28 000 000〒,"Ауэзовский р-н, мкр Аксай-1 11/9 — Толе би  Саина",2-комнатная квартира,40 м²,8,10,Нет,Да
1-комнатная квартира · 33 м² · 1/4 этаж,33 000 000〒,"Ауэзовский р-н, мкр №11 14а — Шаляпина Алтынсарина",1-комнатная квартира,33 м²,1,4,Нет,Нет
1-комнатная квартира · 36.5 м² · 2/8 этаж,25 500 000〒,"Ауэзовский р-н, мкр №10 2 — Алтынсарина-Шаляпина",1-комнатная квартира,36.5 м²,2,8,Нет,Нет
5-комнатная квартира · 221 м² · 5/21 этаж,205 000 000〒,"Ауэзовский р-н, Аскарова 8",5-комнатная квартира,221 м²,5,21,Нет,Да
2-комнатная квартира · 63.5 м² · 3/5 этаж,34 500 000〒,"Ауэзовский р-н, мкр Аксай-2 29 — Лучшее ПРЕДЛОЖЕНИЕ!!! НЕБОЛЬШОЙ ТОРГ!",2-комнатная квартира,63.5 м²,3,5,Нет,Нет
1-комнатная квартира · 25.7 м² · 7/10 этаж,17 700 000〒,"Ауэзовский р-н, мкр Аксай-3А 90 — Ул Толе би, Момышулы",1-комнатная квартира,25.7 м²,7,10,Нет,Нет
2-комнатная квартира · 46 м² · 3/4 этаж,29 300 000〒,"Ауэзовский р-н, мкр №1 62 — Жубанова-Правды",2-комнатная квартира,46 м²,3,4,Нет,Нет
1-комнатная квартира · 37.4 м² · 5/12 этаж,24 400 000〒,"Ауэзовский р-н, мкр Аксай-1А 7 — Толе би / Момышұлы",1-комнатная квартира,37.4 м²,5,12,Нет,Нет
2-комнатная квартира · 55 м² · 2/9 этаж,40 000 000〒,"Ауэзовский р-н, мкр Жетысу-4 16",2-комнатная квартира,55 м²,2,9,Нет,Нет
2-комнатная квартира · 46 м² · 2/4 этаж,28 500 000〒,"Ауэзовский р-н, мкр №9 39",2-комнатная квартира,46 м²,2,4,Нет,Нет
2-комнатная квартира · 59.4 м² · 5/5 этаж,45 000 000〒,"Ауэзовский р-н, мкр Аксай-3 16 — Момышулы",2-комнатная квартира,59.4 м²,5,5,Нет,Нет
3-комнатная квартира · 74.4 м² · 8/9 этаж,50 500 000〒,"Ауэзовский р-н, мкр Жетысу-2 — Абая-Саина",3-комнатная квартира,74.4 м²,8,9,Нет,Нет
2-комнатная квартира · 70 м² · 5/10 этаж,54 900 000〒,"Ауэзовский р-н, мкр Таугуль-2 38 — Черепанова-Навои",2-комнатная квартира,70 м²,5,10,Нет,Нет
1-комнатная квартира · 44 м² · 1/9 этаж,33 500 000〒,"Ауэзовский р-н, мкр Мамыр-4 301 — Шаляпина Момышулы",1-комнатная квартира,44 м²,1,9,Нет,Нет
3-комнатная квартира · 73.4 м² · 2/5 этаж,59 000 000〒,"Ауэзовский р-н, мкр Таугуль-2 — Навои Рыскулбекова",3-комнатная квартира,73.4 м²,2,5,Нет,Нет
3-комнатная квартира · 56.3 м² · 3/4 этаж,31 500 000〒,"Ауэзовский р-н, мкр №4 18 — Кинотеатр Сары арка",3-комнатная квартира,56.3 м²,3,4,Нет,Нет
3-комнатная квартира · 61 м² · 4/4 этаж,31 950 000〒,"Ауэзовский р-н, Микрорайон 2 12 — Жубанова между Алтынсарина и Утеген батыра",3-комнатная квартира,61 м²,4,4,Нет,Нет
2-комнатная квартира · 52 м² · 2/5 этаж,40 000 000〒,"Ауэзовский р-н, Кабдолова 22 — Кабдолова/Алтынсарина",2-комнатная квартира,52 м²,2,5,Нет,Нет
1-комнатная квартира · 42 м² · 6/9 этаж,32 500 000〒,"Ауэзовский р-н, мкр Аксай-5, Мкр Аксай, Б. Момышулы 25",1-комнатная квартира,42 м²,6,9,Нет,Да
2-комнатная квартира · 69.1 м² · 1/9 этаж,50 000 000〒,"Ауэзовский р-н, мкр Мамыр-4 315 — Саина-Шаляпина",2-комнатная квартира,69.1 м²,1,9,Нет,Нет
2-комнатная квартира · 68.5 м² · 12/13 этаж,52 500 000〒,"Ауэзовский р-н, Шаляпина 1/18 — Саина Шаляпина",2-комнатная квартира,68.5 м²,12,13,Нет,Да
4-комнатная квартира · 84 м² · 4/5 этаж,58 000 000〒,"Ауэзовский р-н, мкр Таугуль-2 23",4-комнатная квартира,84 м²,4,5,Нет,Нет
3-комнатная квартира · 110 м² · 9/12 этаж,75 000 000〒,"Ауэзовский р-н, Утеген батыра 11 — Толе Би",3-комнатная квартира,110 м²,9,12,Нет,Да
1-комнатная квартира · 45 м² · 2/10 этаж,33 290 000〒,"Ауэзовский р-н, мкр Аксай-1 11/9",1-комнатная квартира,45 м²,2,10,Нет,Нет
3-комнатная квартира · 113.9 м² · 8/17 этаж,72 000 000〒,"Ауэзовский р-н, Мамыр-1 29",3-комнатная квартира,113.9 м²,8,17,Нет,Да
1-комнатная квартира · 23 м² · 4/4 этаж,9 990 000〒,"Ауэзовский р-н, мкр №6",1-комнатная квартира,23 м²,4,4,Нет,Нет
3-комнатная квартира · 60 м² · 1/4 этаж,33 000 000〒,"Ауэзовский р-н, мкр №1 — Рядом с Фэмили парком",3-комнатная квартира,60 м²,1,4,Нет,Нет
2-комнатная квартира · 74 м² · 2/10 этаж,42 999 999〒,"Ауэзовский р-н, Толе би",2-комнатная квартира,74 м²,2,10,Нет,Да
2-комнатная квартира · 77 м² · 5/9 этаж,53 000 000〒,"Ауэзовский р-н, мкр Таугуль, Токтабаева — Навои токтабаева",2-комнатная квартира,77 м²,5,9,Нет,Да
4-комнатная квартира · 99.9 м² · 5/9 этаж,57 500 000〒,"Ауэзовский р-н, мкр Тастак-1 11 — Толе Би",4-комнатная квартира,99.9 м²,5,9,Нет,Нет
3-комнатная квартира · 74 м² · 4/9 этаж,59 000 000〒,"Ауэзовский р-н, мкр Жетысу-1 51а",3-комнатная квартира,74 м²,4,9,Нет,Нет
2-комнатная квартира · 44 м² · 3/4 этаж,28 500 000〒,"Ауэзовский р-н, мкр №10 А 7",2-комнатная квартира,44 м²,3,4,Нет,Нет
3-комнатная квартира · 111.5 м² · 12/16 этаж,73 000 000〒,"Ауэзовский р-н, Утеген батыра — Выше Толе Би",3-комнатная квартира,111.5 м²,12,16,Нет,Да
2-комнатная квартира · 57 м² · 5/9 этаж,36 500 000〒,"Ауэзовский р-н, мкр Аксай-2, Ақсай-2 ш/а. 68 — Саин/Марғұлан",2-комнатная квартира,57 м²,5,9,Нет,Нет
4-комнатная квартира · 83 м² · 5/5 этаж,64 000 000〒,"Ауэзовский р-н, мкр Таугуль",4-комнатная квартира,83 м²,5,5,Нет,Нет
3-комнатная квартира · 53.3 м² · 4/4 этаж,32 500 000〒,"Ауэзовский р-н, Пятницкого",3-комнатная квартира,53.3 м²,4,4,Нет,Нет
2-комнатная квартира · 50 м² · 1/4 этаж,29 500 000〒,"Ауэзовский р-н, мкр Мамыр, Спортивная 5 — Жандосова Яссауи",2-комнатная квартира,50 м²,1,4,Нет,Нет
2-комнатная квартира · 55 м² · 5/10 этаж,35 500 000〒,"Ауэзовский р-н, мкр Аксай-5, Мкр Аксай-5, ул.Б. Момышулы 25 — Напротив рынка ""Арыстан""",2-комнатная квартира,55 м²,5,10,Нет,Да
2-комнатная квартира · 50.5 м² · 1/5 этаж,35 500 000〒,"Ауэзовский р-н, мкр Аксай-4",2-комнатная квартира,50.5 м²,1,5,Нет,Нет
3-комнатная квартира · 57.6 м² · 4/4 этаж,30 000 000〒,"Ауэзовский р-н, мкр №2 18 — Жубанова Матезалки",3-комнатная квартира,57.6 м²,4,4,Нет,Нет
4-комнатная квартира · 85 м² · 5/5 этаж,51 000 000〒,"Ауэзовский р-н, мкр Мамыр-1 — Шаляпина Момышулы",4-комнатная квартира,85 м²,5,5,Нет,Нет
1-комнатная квартира · 46.7 м² · 5/10 этаж,33 000 000〒,"Ауэзовский р-н, мкр Жетысу-2 85",1-комнатная квартира,46.7 м²,5,10,Нет,Нет
3-комнатная квартира · 74.9 м² · 10/11 этаж,44 000 000〒,"Ауэзовский р-н, мкр Жетысу-2, Саина 85 — Абая МЕТРО",3-комнатная квартира,74.9 м²,10,11,Нет,Да
4-комнатная квартира · 93.3 м² · 8/9 этаж,55 000 000〒,"Ауэзовский р-н, мкр Жетысу-1 23 — Момыш-улы,ниже Абая",4-комнатная квартира,93.3 м²,8,9,Нет,Нет
2-комнатная квартира · 43 м² · 2/4 этаж,28 000 000〒,"Ауэзовский р-н, мкр №1 18",2-комнатная квартира,43 м²,2,4,Нет,Нет
3-комнатная квартира · 90 м² · 3/6 этаж,62 833 333〒,"Ауэзовский р-н, мкр Мамыр-3 — Саина-Шаляпина",3-комнатная квартира,90 м²,3,6,Нет,Нет
1-комнатная квартира · 31.8 м² · 1/4 этаж,21 000 000〒,"Ауэзовский р-н, мкр №8",1-комнатная квартира,31.8 м²,1,4,Нет,Нет
1-комнатная квартира · 37 м² · 6/9 этаж,26 000 000〒,"Ауэзовский р-н, мкр Аксай, Б. Момышулы 25",1-комнатная квартира,37 м²,6,9,Нет,Да
1-комнатная квартира · 33 м² · 1/4 этаж,22 500 000〒,"Ауэзовский р-н, мкр №10",1-комнатная квартира,33 м²,1,4,Нет,Нет
2-комнатная квартира · 82 м² · 13/15 этаж,49 000 000〒,"Ауэзовский р-н, Навои 7",2-комнатная квартира,82 м²,13,15,Нет,Да
2-комнатная квартира · 45 м² · 2/4 этаж,30 500 000〒,"Ауэзовский р-н, мкр №6 9",2-комнатная квартира,45 м²,2,4,Нет,Нет
1-комнатная квартира · 40 м² · 7/9 этаж,35 500 000〒,"Ауэзовский р-н, мкр Жетысу-1",1-комнатная квартира,40 м²,7,9,Нет,Нет
2-комнатная квартира · 65.9 м² · 13/16 этаж,55 000 000〒,"Ауэзовский р-н, Навои 37",2-комнатная квартира,65.9 м²,13,16,Нет,Нет
3-комнатная квартира · 73 м² · 4/9 этаж,55 000 000〒,"Ауэзовский р-н, мкр Мамыр, Мкр Мамыр-1 — Шаляпина Момышулы",3-комнатная квартира,73 м²,4,9,Нет,Нет
4-комнатная квартира · 114 м² · 17/25 этаж,92 000 000〒,"Ауэзовский р-н, Абиша Кекилбайулы 270",4-комнатная квартира,114 м²,17,25,Нет,Да
1-комнатная квартира · 41 м² · 4/5 этаж,25 500 000〒,"Ауэзовский р-н, мкр Аксай-2",1-комнатная квартира,41 м²,4,5,Нет,Нет
2-комнатная квартира · 46 м² · 2/4 этаж,29 900 000〒,"Ауэзовский р-н, мкр №11 11 — Шаляпина Алтынсарина",2-комнатная квартира,46 м²,2,4,Нет,Нет
3-комнатная квартира · 83 м² · 10/13 этаж,65 500 000〒,"Ауэзовский р-н, Шаляпин 1/18 — Сайн",3-комнатная квартира,83 м²,10,13,Нет,Да
2-комнатная квартира · 60 м² · 6/14 этаж,47 000 000〒,"Ауэзовский р-н, Утеген батыра 17б",2-комнатная квартира,60 м²,6,14,Нет,Да
1-комнатная квартира · 11 м² · 4/4 этаж,14 900 000〒,"Ауэзовский р-н, Кабдолова 10",1-комнатная квартира,11 м²,4,4,Да,Нет
