title,price,address,rooms,area,floor,total_floors,dormitory,residential_complex
1-комнатная квартира · 24 м² · 1/2 этаж,17 000 000〒,"Жетысуский р-н, Торетай 221 — ТЭЦ 1",1-комнатная квартира,24 м²,1,2,Нет,Нет
2-комнатная квартира · 38 м² · 1/8 этаж,27 000 000〒,"Жетысуский р-н, Бокейханова 510",2-комнатная квартира,38 м²,1,8,Нет,Да
4-комнатная квартира · 85.1 м² · 1/5 этаж,56 000 000〒,"Жетысуский р-н, мкр Кулагер, Серикова",4-комнатная квартира,85.1 м²,1,5,Нет,Нет
1-комнатная квартира · 34 м² · 4/5 этаж,23 999 999〒,"Жетысуский р-н, мкр Айнабулак-2 71",1-комнатная квартира,34 м²,4,5,Нет,Нет
2-комнатная квартира · 56.9 м² · 7/9 этаж,40 500 000〒,"Жетысуский р-н, Райымбека",2-комнатная квартира,56.9 м²,7,9,Нет,Да
1-комнатная квартира · 41.1 м² · 5/6 этаж,24 000 000〒,"Жетысуский р-н, мкр Айнабулак-2",1-комнатная квартира,41.1 м²,5,6,Нет,Нет
1-комнатная квартира · 37.03 м² · 7/9 этаж,31 105 200〒,"Жетысуский р-н, Райымбека 219Б",1-комнатная квартира,37.03 м²,7,9,Нет,Нет
1-комнатная квартира · 31.8 м² · 3/5 этаж,21 500 000〒,"Жетысуский р-н, мкр Айнабулак-2",1-комнатная квартира,31.8 м²,3,5,Нет,Нет
2-комнатная квартира · 70 м² · 7/9 этаж,39 000 000〒,"Жетысуский р-н, мкр Кулагер 34",2-комнатная квартира,70 м²,7,9,Нет,Нет
1-комнатная квартира · 30.6 м² · 2/3 этаж,21 000 000〒,"Жетысуский р-н, Натарова",1-комнатная квартира,30.6 м²,2,3,Нет,Нет
1-комнатная квартира · 40 м² · 2/5 этаж,23 500 000〒,"Жетысуский р-н, мкр Айнабулак-3",1-комнатная квартира,40 м²,2,5,Нет,Нет
1-комнатная квартира · 40 м² · 11/12 этаж,29 000 000〒,"Жетысуский р-н, Райымбека 259 — Брюсова",1-комнатная квартира,40 м²,11,12,Нет,Да
2-комнатная квартира · 34.9 м² · 2/3 этаж,22 000 000〒,"Жетысуский р-н, мкр Дорожник 8",2-комнатная квартира,34.9 м²,2,3,Нет,Нет
2-комнатная квартира · 65 м² · 5/6 этаж,30 000 000〒,"Жетысуский р-н, мкр Кокжиек",2-комнатная квартира,65 м²,5,6,Нет,Нет
1-комнатная квартира · 38 м² · 1/9 этаж,15 000 000〒,"Жетысуский р-н, мкр Кокжиек",1-комнатная квартира,38 м²,1,9,Нет,Нет
1-комнатная квартира · 37.6 м² · 10 этаж,25 000 000〒,"Жетысуский р-н, Райымбека — Суюнбая",1-комнатная квартира,37.6 м²,,,Нет,Да
2-комнатная квартира · 40.3 м² · 1/2 этаж,23 500 000〒,"Жетысуский р-н, Ниязбекова 77 — Фёдорова",2-комнатная квартира,40.3 м²,1,2,Нет,Нет
4-комнатная квартира · 82 м² · 3/5 этаж,67 000 000〒,"Жетысуский р-н, мкр Айнабулак-4",4-комнатная квартира,82 м²,3,5,Нет,Нет
2-комнатная квартира · 62 м² · 5/5 этаж,34 500 000〒,"Жетысуский р-н, мкр Айнабулак-3",2-комнатная квартира,62 м²,5,5,Нет,Нет
3-комнатная квартира · 81 м² · 11/13 этаж,59 990 000〒,"Жетысуский р-н, Просп. Назарбаева 28",3-комнатная квартира,81 м²,11,13,Нет,Да
4-комнатная квартира · 87.2 м² · 2/5 этаж,31 900 000〒,"Жетысуский р-н, мкр Кемел (Первомайское), Есим хана",4-комнатная квартира,87.2 м²,2,5,Нет,Нет
2-комнатная квартира · 42 м² · 5/5 этаж,25 500 000〒,"Жетысуский р-н, мкр Айнабулак-3 96",2-комнатная квартира,42 м²,5,5,Нет,Нет
1-комнатная квартира · 39 м² · 8/13 этаж,35 000 000〒,"Жетысуский р-н, Есенова 160/3 — Пр. Суюнбая-Бухтарминская",1-комнатная квартира,39 м²,8,13,Нет,Да
4-комнатная квартира · 87.2 м² · 2/5 этаж,32 500 000〒,"Жетысуский р-н, мкр Кемел (Первомайское), Есим хана",4-комнатная квартира,87.2 м²,2,5,Нет,Нет
2-комнатная квартира · 42 м² · 5/5 этаж,25 500 000〒,"Жетысуский р-н, мкр Айнабулак-3, Палладина 96",2-комнатная квартира,42 м²,5,5,Нет,Нет
2-комнатная квартира · 42 м² · 2/3 этаж,23 000 000〒,"Жетысуский р-н, мкр Кокжиек, геологов",2-комнатная квартира,42 м²,2,3,Нет,Нет
1-комнатная квартира · 31.8 м² · 3/5 этаж,19 000 000〒,"Жетысуский р-н, мкр Айнабулак-3, Макатаева 156",1-комнатная квартира,31.8 м²,3,5,Нет,Нет
1-комнатная квартира · 43 м² · 1/5 этаж,24 000 000〒,"Жетысуский р-н, мкр Айнабулак-4 168",1-комнатная квартира,43 м²,1,5,Нет,Нет
1-комнатная квартира · 10 м² · 2/3 этаж,10 400 000〒,"Жетысуский р-н, Суюнбая 157",1-комнатная квартира,10 м²,2,3,Нет,Нет
1-комнатная квартира · 33 м² · 5/5 этаж,17 800 000〒,"Жетысуский р-н, мкр Айнабулак-3",1-комнатная квартира,33 м²,5,5,Нет,Нет
3-комнатная квартира · 76 м² · 10/10 этаж,34 700 000〒,"Жетысуский р-н, Райымбека — ТРЦ Maxima, ул. Ауэзова",3-комнатная квартира,76 м²,10,10,Нет,Да
1-комнатная квартира · 39 м² · 3/5 этаж,21 000 000〒,"Жетысуский р-н, мкр Кокжиек, Геологов — Северное кольцо",1-комнатная квартира,39 м²,3,5,Нет,Нет
3-комнатная квартира · 81 м² · 7/13 этаж,61 500 000〒,"Жетысуский р-н, Просп. Назарбаева 28",3-комнатная квартира,81 м²,7,13,Нет,Да
1-комнатная квартира · 40 м² · 2/5 этаж,23 500 000〒,"Жетысуский р-н, мкр Айнабулак-3 — Макатаева - ГОРЯЧАЯ ЦЕНА",1-комнатная квартира,40 м²,2,5,Нет,Нет
3-комнатная квартира · 92.2 м² · 9/9 этаж,42 500 000〒,"Жетысуский р-н, мкр Кулагер",3-комнатная квартира,92.2 м²,9,9,Нет,Нет
1-комнатная квартира · 36 м² · 5/5 этаж,22 500 000〒,"Жетысуский р-н, мкр Айнабулак-2",1-комнатная квартира,36 м²,5,5,Нет,Нет
2-комнатная квартира · 55 м² · 3/9 этаж,9 000 000〒,"Жетысуский р-н, мкр Кокжиек, Жолымбет 42/5",2-комнатная квартира,55 м²,3,9,Нет,Да
2-комнатная квартира · 60 м² · 2/3 этаж,34 500 000〒,"Жетысуский р-н, Райымбека 151 — Абылай Хана Райымбека",2-комнатная квартира,60 м²,2,3,Нет,Нет
2-комнатная квартира · 51.3 м² · 5/12 этаж,29 500 000〒,"Жетысуский р-н, Райымбека 259 — Розыбакиева-Ташкентская",2-комнатная квартира,51.3 м²,5,12,Нет,Да
2-комнатная квартира · 48.7 м² · 3/5 этаж,35 500 000〒,"Жетысуский р-н, мкр Кулагер, Омарова 95",2-комнатная квартира,48.7 м²,3,5,Нет,Нет
1-комнатная квартира · 33 м² · 2/5 этаж,23 000 000〒,"Жетысуский р-н, мкр Айнабулак-3 94",1-комнатная квартира,33 м²,2,5,Нет,Нет
1-комнатная квартира · 33 м² · 3/5 этаж,23 900 000〒,"Жетысуский р-н, мкр Айнабулак-3",1-комнатная квартира,33 м²,3,5,Нет,Нет
1-комнатная квартира · 42 м² · 8/9 этаж,31 000 000〒,"Жетысуский р-н, пр.Райымбека 245 — ТРК Максима",1-комнатная квартира,42 м²,8,9,Нет,Нет
2-комнатная квартира · 54 м² · 3/3 этаж,26 800 000〒,"Жетысуский р-н, мкр Дорожник",2-комнатная квартира,54 м²,3,3,Нет,Нет
3-комнатная квартира · 74.7 м² · 2/9 этаж,52 500 000〒,"Жетысуский р-н, Райымбека(Ташкентская) 241г",3-комнатная квартира,74.7 м²,2,9,Нет,Нет
1-комнатная квартира · 44 м² · 1/5 этаж,26 500 000〒,"Жетысуский р-н, мкр Айнабулак-3 156",1-комнатная квартира,44 м²,1,5,Нет,Нет
1-комнатная квартира · 40 м² · 2/6 этаж,19 500 000〒,"Жетысуский р-н, мкр Кокжиек 41",1-комнатная квартира,40 м²,2,6,Нет,Нет
1-комнатная квартира · 38.38 м² · 1/9 этаж,18 000 000〒,"Жетысуский р-н, Бурундайская 91",1-комнатная квартира,38.38 м²,1,9,Нет,Нет
1-комнатная квартира · 43.25 м² · 4/9 этаж,3 500 000〒,"Жетысуский р-н, мкр Кокжиек, Жолымбет 42/5",1-комнатная квартира,43.25 м²,4,9,Нет,Да
1-комнатная квартира · 43 м² · 9 этаж,25 500 000〒,"Жетысуский р-н, Райымбека",1-комнатная квартира,43 м²,,,Нет,Нет
2-комнатная квартира · 62 м² · 7/13 этаж,42 000 000〒,"Жетысуский р-н, Есенова 160/3 — Улица Баянаульская",2-комнатная квартира,62 м²,7,13,Нет,Да
2-комнатная квартира · 41 м² · 1/5 этаж,33 000 000〒,"Жетысуский р-н, мкр Кулагер 47",2-комнатная квартира,41 м²,1,5,Нет,Нет
1-комнатная квартира · 39 м² · 3/5 этаж,23 000 000〒,"Жетысуский р-н, мкр Айнабулак-3",1-комнатная квартира,39 м²,3,5,Нет,Нет
1-комнатная квартира · 38 м² · 1/9 этаж,15 000 000〒,"Жетысуский р-н, Жолымбет",1-комнатная квартира,38 м²,1,9,Нет,Да
2-комнатная квартира · 67 м² · 4/6 этаж,32 000 000〒,"Жетысуский р-н, мкр Кокжиек 56",2-комнатная квартира,67 м²,4,6,Нет,Нет
2-комнатная квартира · 50.5 м² · 5/5 этаж,28 000 000〒,"Жетысуский р-н, мкр Кемел (Первомайское)",2-комнатная квартира,50.5 м²,5,5,Нет,Нет
2-комнатная квартира · 57 м² · 7/9 этаж,40 500 000〒,"Жетысуский р-н, райымбека 247А",2-комнатная квартира,57 м²,7,9,Нет,Нет
